ID,NAME,TYPE,ADDRESS,INDEX
417678,HOUSTON'S FAMOUS DELI,(002) Restaurant - Single Service,"2130 HOLLY HALL, HOUSTON, TX 77054",4.1601194778
224908,HUNAN GARDEN,(001) Restaurant - Full Service,"2580 FONDREN, HOUSTON, TX 77063",4.1601194778
422723,IZAKAYA WA,(001) Restaurant - Full Service,"12665 MEMORIAL DR, HOUSTON, TX 77024",4.1601194778
407793,JACK IN THE BOX # 0637,(002) Restaurant - Single Service,"9645 WESTHEIMER, HOUSTON, TX 77063",4.1601194778
408415,JACK IN THE BOX #4715,(002) Restaurant - Single Service,"6060 LONG DR, HOUSTON, TX 77087",4.1601194778
414657,JACKIE'S KITCHEN,(001) Restaurant - Full Service,"2210 MANGUM RD, HOUSTON, TX 77092-8116",4.1601194778
411314,JAMBA JUICE,(002) Restaurant - Single Service,"3950 S TERMINAL WAY STE E 6, HOUSTON, TX 77032",4.1601194778
911637,JOE'S CAFE,(002) Restaurant - Single Service,"2817 BENNINGTON, HOUSTON, TX 77093",4.1601194778
412666,JUNGLE CAFE,(002) Restaurant - Single Service,"9889 BELLAIRE BLVD STE 218, HOUSTON, TX 77036",4.1601194778
917109,KELLEY'S GRILL,(001) Restaurant - Full Service,"8015 PARK PLACE, HOUSTON, TX 77087",4.1601194778
410456,KENTUCKY FRIED CHICKEN,(002) Restaurant - Single Service,"6420 WESTHEIMER, HOUSTON, TX 77057",4.1601194778
973618,KINGWOOD COUNTRY CLUB,(001) Restaurant - Full Service,"1700 LAKE KINGWOOD TRL, KINGWOOD, TX 77339",4.1601194778
224514,KINGWOOD VILLAGE/WESTMINSTER HOUSE,(001) Restaurant - Full Service,"2807 KING CROSSING, KINGWOOD, TX 77345",4.1601194778
208009,KUBO'S SUSHI BAR AND GRILL,(001) Restaurant - Full Service,"2414 UNIVERSITY STE 200, HOUSTON, TX 77005",4.1601194778
408472,LE MISTRAL,(001) Restaurant - Full Service,"1400 ELDRIDGE PKWY STE A, HOUSTON, TX 77077",4.1601194778
215884,LE PEEP,(001) Restaurant - Full Service,"9801 KATY FWY, HOUSTON, TX 77024",4.1601194778
405484,LITTLE CAESAR'S PIZZA # 4592,(002) Restaurant - Single Service,"10511 EASTEX FWY STE 300, HOUSTON, TX 77093",4.1601194778
416753,MAMA ROSA'S PUPUSERIA,(001) Restaurant - Full Service,"3631 HILLCROFT, HOUSTON, TX 77057",4.1601194778
420014,MARBLE SLAB CREAMERY,(002) Restaurant - Single Service,"2035 W GRAY ST, HOUSTON, TX 77019",4.1601194778
227012,MARY'Z MEDITERRANEAN CUISINE,(001) Restaurant - Full Service,"5825 RICHMOND, HOUSTON, TX 77057",4.1601194778
421543,MCDONALD'S # 2708,(002) Restaurant - Single Service,"11825 BELLAIRE BLVD, HOUSTON, TX 77082",4.1601194778
220430,MCDONALD'S #4802,(002) Restaurant - Single Service,"3611 N MAIN, HOUSTON, TX 770095408",4.1601194778
415546,MCDONALDS # 33782,(002) Restaurant - Single Service,"5401 TELEPHONE RD, HOUSTON, TX 77087",4.1601194778
972607,MEMORIAL DR. UNITED METHODIST CHURCH,(001) Restaurant - Full Service,"12955 MEMORIAL DR, HOUSTON, TX 77079",4.1601194778
403014,MI COCINA MEXICANA,(002) Restaurant - Single Service,"1414 S SGT. MACARIO GARCIA DR, HOUSTON, TX 77011",4.1601194778
918110,MI SOMBRERO,(001) Restaurant - Full Service,"3401 N SHEPHERD STE 4, HOUSTON, TX 77018",4.1601194778
417016,MIKES PIT STOP #11,(002) Restaurant - Single Service,"8400 IRVINGTON BLVD, HOUSTON, TX 77022-3450",4.1601194778
203500,MINUTE MAID PARK - ARAMARK,(002) Restaurant - Single Service,"1800 CONGRESS, HOUSTON, TX 77002",4.1601194778
422831,OMNI HOUSTON HOTEL,(001) Restaurant - Full Service,"04 RIVERWAY, HOUSTON, TX 77056",4.1601194778
411992,PAPPADEAUX'S,(001) Restaurant - Full Service,"12109 WESTHEIMER RD, HOUSTON, TX 77077",4.1601194778
914078,PAPPAS BAR-B-Q,(001) Restaurant - Full Service,"7050 GULF FWY, HOUSTON, TX 77087",4.1601194778
420412,PHILLIPS 66,(001) Restaurant - Full Service,"3010 BRIARPARK STE 900A, HOUSTON, TX 77042",4.1601194778
416338,PIZZA HUT # 27126,(002) Restaurant - Single Service,"2018 GESSNER, HOUSTON, TX 77080",4.1601194778
416325,PIZZA HUT # 27147,(002) Restaurant - Single Service,"1227 W 43 RD ST, HOUSTON, TX 77018",4.1601194778
417382,PIZZAFINO,(002) Restaurant - Single Service,"5115 BUFFALO SPEEDWAY STE 400, HOUSTON, TX 77005-4211",4.1601194778
421114,POPEYE'S#36,(002) Restaurant - Single Service,"5817 LOCKWOOD DR, HOUSTON, TX 77026",4.1601194778
405816,POTBELLY SANDWICH WORKS,(002) Restaurant - Single Service,"8383 WESTHEIMER, HOUSTON, TX 77063",4.1601194778
213816,QUIK FOOD STORE,(002) Restaurant - Single Service,"7503 E LITTLE YORK, HOUSTON, TX 77016",4.1601194778
420790,R 11:11,(001) Restaurant - Full Service,"607 W GRAY, HOUSTON, TX 77019",4.1601194778
200175,REFRESQUERIA MICHOACAN,(001) Restaurant - Full Service,"1010 N SHEPHERD, HOUSTON, TX 77008",4.1601194778
940288,REFRESQUERIA RAINBOW,(002) Restaurant - Single Service,"711 TELEPHONE, HOUSTON, TX 77023",4.1601194778
217121,REFRESQUERIA TAMPICO,(002) Restaurant - Single Service,"702 75TH ST, HOUSTON, TX 77011",4.1601194778
422965,REINA'S RESTAURANT,(001) Restaurant - Full Service,"12313 BELLAIRE STE L, HOUSTON, TX 77072",4.1601194778
422632,ROBBYE G'S DELI,(002) Restaurant - Single Service,"8441 GULF FWY STE 102, HOUSTON, TX 77017",4.1601194778
418362,ROMAN DELIGHT PIZZA,(002) Restaurant - Single Service,"208 GREENSPOINT MALL STE 150, HOUSTON, TX 77060",4.1601194778
941051,RUDYARD'S ENGLISH PUB,(001) Restaurant - Full Service,"2010 WAUGH, HOUSTON, TX 77006",4.1601194778
406510,S AND R DELI,(002) Restaurant - Single Service,"3100 S GESSNER RD, HOUSTON, TX 77063-3744",4.1601194778
419974,SAM'S FOOD MARKET,(002) Restaurant - Single Service,"3702 LAURA KOPPE, HOUSTON, TX 77093",4.1601194778
912875,SAM'S GROCERY,(002) Restaurant - Single Service,"1725 DISMUKE, HOUSTON, TX 77023",4.1601194778
416780,SARPINO'S PIZZERIA,(002) Restaurant - Single Service,"2473 S BREASWOOD BLVD STE B, HOUSTON, TX 77030",4.1601194778
414024,SHELL WESTHOLLOW,(001) Restaurant - Full Service,"3333 S HIGHWAY 6, HOUSTON, TX 77082",4.1601194778
409505,SHUTTLE BURGERS,(002) Restaurant - Single Service,"8405 ALMEDA GENOA RD STE A, HOUSTON, TX 77075",4.1601194778
912573,SILVER SLIPPER,(002) Restaurant - Single Service,"3717 CRANE, HOUSTON, TX 77026",4.1601194778
419902,SKYLINE PARK TEN,(002) Restaurant - Single Service,"16290 KATY FRWY STE 140, HOUSTON, TX 77094-1620",4.1601194778
409997,SLEEP INN,(002) Restaurant - Single Service,"18150 MCKAY DR, HUMBLE, TX 77338",4.1601194778
983650,STARBUCKS COFFEE #6300,(002) Restaurant - Single Service,"5801 KIRBY, HOUSTON, TX 77005",4.1601194778
220174,STARBUCKS COFFEE CO #6950,(001) Restaurant - Full Service,"500 BAYBROOK MALL STE 1170, FRIENDSWOOD, TX 77546",4.1601194778
406532,SUBWAY # 25264,(002) Restaurant - Single Service,"8726 RICHMOND, Houston, TX 77063",4.1601194778
409556,SUBWAY 7531,(002) Restaurant - Single Service,"8236 KIRBY DR STE 180, HOUSTON, TX 77054",4.1601194778
226540,SUBWAY SANDWICH,(002) Restaurant - Single Service,"6410 MARTIN LUTHER KING BLVD, HOUSTON, TX 77033",4.1601194778
212458,SUPER K FOOD STORE,(002) Restaurant - Single Service,"2222 PARKER RD, HOUSTON, TX 77093",4.1601194778
977554,T.G.I. FRIDAY'S #276,(001) Restaurant - Full Service,"7728 FM 1960, HOUSTON, TX 77070",4.1601194778
982445,TACO BELL #20070,(002) Restaurant - Single Service,"11110 FUQUA, HOUSTON, TX 77089",4.1601194778
415781,TAQUERIA CHABELITA,(002) Restaurant - Single Service,"5020 NAVIGATION BLVD, HOUSTON, TX 77011",4.1601194778
415310,TAQUERIA TAMPICO ALEGRE,(001) Restaurant - Full Service,"315 MAXEY RD, HOUSTON, TX 77013",4.1601194778
214896,TEAHOUSE,(002) Restaurant - Single Service,"2089 WESTHEIMER, HOUSTON, TX 77098",4.1601194778
415132,TEXAS CHICKEN EXPRESS,(002) Restaurant - Single Service,"5 GREENWAY PLAZA, HOUSTON, TX 77046",4.1601194778
409033,THAI COTTAGE AT WESTHEIMER,(001) Restaurant - Full Service,"10001 WESTHEIMER RD STE 2124, HOUSTON, TX 77042",4.1601194778
212202,THE DAILY GRILL RESTAURANT/BAR,(001) Restaurant - Full Service,"5085 WESTHEIMER STE 3125, HOUSTON, TX 77056",4.1601194778
413346,THIEM HUNG EXPRESS,(002) Restaurant - Single Service,"8130 KIRBY STE B, HOUSTON, TX 77054",4.1601194778
403059,THU-THU RESTAURANT,(001) Restaurant - Full Service,"5015 ANTOINE, HOUSTON, TX 77092",4.1601194778
405426,TOMMY'S DELI,(002) Restaurant - Single Service,"2200 WEST LOOP SOUTH S STE 100B, Houston, TX 77027",4.1601194778
421854,USA WINGS,(001) Restaurant - Full Service,"54 E CROSSTIMBERS ST, HOUSTON, TX 77022-6228",4.1601194778
916512,VAN-LOC RESTAURANT,(001) Restaurant - Full Service,"3010 MILAM, HOUSTON, TX 77006",4.1601194778
913733,VERONA'S FLYING PIZZA,(001) Restaurant - Full Service,"3995 S GESSNER, HOUSTON, TX 77063",4.1601194778
222284,VI'S SANDWICHES,(001) Restaurant - Full Service,"11201 BELLAIRE BLVD STE A17, HOUSTON, TX 77072",4.1601194778
406849,Voss Creamery,(002) Restaurant - Single Service,"1317 S VOSS, Houston, TX 77057",4.1601194778
961644,WESTCHASE SHELL,(002) Restaurant - Single Service,"11305 MEADOWGLEN, HOUSTON, TX 77082",4.1601194778
218493,WESTERN GECO CAFE,(002) Restaurant - Single Service,"10001 RICHMOND STE 2 FL, HOUSTON, TX 77042",4.1601194778
910760,WESTIN GALLERIA,(001) Restaurant - Full Service,"5060 W ALABAMA, HOUSTON, TX 77056",4.1601194778
919136,WHATABURGER #498,(002) Restaurant - Single Service,"1700 N WAYSIDE, HOUSTON, TX 77020",4.1601194778
407184,YOUTH DEVELOPMENT CENTER,(002) Restaurant - Single Service,"7725 SANDRA ST, HOUSTON, TX 77016",4.1601194778
420298,ZOE'S KITCHEN,(001) Restaurant - Full Service,"3838 WESTHEIMER RD STE C, HOUSTON, TX 77027",4.1601194778
991071,BELLA TAPATIA TAQUERIA,(001) Restaurant - Full Service,"4916 TELEPHONE, HOUSTON, TX 77087",4.3202389556
973599,DEERWOOD CLUB #00112,(001) Restaurant - Full Service,"1717 FOREST GARDEN DR, KINGWOOD, TX 77345",4.3202389556
991332,INDIA'S,(001) Restaurant - Full Service,"5704 RICHMOND, HOUSTON, TX 77057",4.3202389556
419419,LA TENTACION,(001) Restaurant - Full Service,"239 GREENS RD STE A, HOUSTON, TX 77060",4.3202389556
205473,MCDONALD'S,(002) Restaurant - Single Service,"15050 OLD HUMBLE RD, HUMBLE, TX 77396",4.3202389556
416751,PECAN CREEK GRILL,(001) Restaurant - Full Service,"1510 ELDRIDGE PKWY, HOUSTON, TX 77077",4.3202389556
975630,RICHMOND STOP FOOD MART,(002) Restaurant - Single Service,"8265 RICHMOND BCH, HOUSTON, TX 77063",4.3202389556
217541,SUBWAY SANDWICH,(002) Restaurant - Single Service,"2920 TIDWELL STE A, HOUSTON, TX 77093",4.3202389556
422109,SUSHI WITH GUSTO,(002) Restaurant - Single Service,"12516 MEMORIAL DR STE A, HOUSTON, TX 77024",4.3202389556
417871,TINY BOXWOODS,(001) Restaurant - Full Service,"3614 W ALABAMA, HOUSTON, TX 77027",4.3202389556
414464,ADVANTAGE SALES & MARKETING (SAM'S CLUB),(002) Restaurant - Single Service,"1615 SOUTH LOOP WEST STE DEMO KITCHEN, HOUSTON, TX 77054",4.3894928917
420627,AIRPORT CAFE,(001) Restaurant - Full Service,"7232 AIRPORT BLVD STE A, HOUSTON, TX 77061",4.3894928917
221030,AIRPORT FOOD STORE,(002) Restaurant - Single Service,"16510 LEE RD, HUMBLE, TX 77396",4.3894928917
413826,AMILLES COFFEE,(002) Restaurant - Single Service,"777 WALKER STE T245, HOUSTON, TX 77002",4.3894928917
419803,B-10 VIETNAMESE CAFE,(001) Restaurant - Full Service,"7515 WESTHEIMER, HOUSTON, TX 77063",4.3894928917
422488,BAMBOO GARDEN CHINESE RESTAURANT,(001) Restaurant - Full Service,"1510 ELDRIDGE PKWY STE 112, HOUSTON, TX 77077",4.3894928917
222610,BASEBALL USA STADIUM CONCESSIO,(002) Restaurant - Single Service,"2626 W SAM HOUSTON PKWY N, HOUSTON, TX 77043",4.3894928917
417446,BB'S CAJUN CAFE,(001) Restaurant - Full Service,"2701 WHITE OAK BLVD, HOUSTON, TX 77007",4.3894928917
983350,BO SONG HERB STORE,(002) Restaurant - Single Service,"10600 BELLAIRE BLVD STE 117, HOUSTON, TX 77072",4.3894928917
411910,BROOKSTREET BAR B.Q.,(001) Restaurant - Full Service,"10705 WESTHEIMER RD STE A, HOUSTON, TX 77042",4.3894928917
416600,BURGER KING,(002) Restaurant - Single Service,"11102 FONDREN, HOUSTON, TX 77096",4.3894928917
407806,BURGER KING # 25,(002) Restaurant - Single Service,"6730 HARRISBURG BLVD, HOUSTON, TX 77011",4.3894928917
411042,BURGER KING #32,(002) Restaurant - Single Service,"2411 S WAYSIDE DR, HOUSTON, TX 77023",4.3894928917
412108,BURGER KING #36,(002) Restaurant - Single Service,"10801 S POST OAK RD, HOUSTON, TX 77035",4.3894928917
407731,CHICK-FIL-A #1895,(002) Restaurant - Single Service,"8609 WESTHEIMER RD, HOUSTON, TX 77063",4.3894928917
414013,COMFORT SUITES-HOBBY AIRPORT,(002) Restaurant - Single Service,"9120 AIRPORT BLVD, HOUSTON, TX 77061",4.3894928917
420601,COPACABANA PIZZERIA,(001) Restaurant - Full Service,"2825 KIRKWOOD, HOUSTON, TX 77082",4.3894928917
413122,COURTYARD BY MARRIOTT - HOUSTON,(001) Restaurant - Full Service,"12401 KATY FWY, HOUSTON, TX 77079",4.3894928917
410589,CUSCATLECA SEAFOOD CAFE,(001) Restaurant - Full Service,"9910 FUQUA, HOUSTON, TX 77075",4.3894928917
410011,DENNY'S,(001) Restaurant - Full Service,"12501 GULF FWY, HOUSTON, TX 77034",4.3894928917
407815,DIXIE DELI,(002) Restaurant - Single Service,"364 FM 1959 STE A, HOUSTON, TX 77034",4.3894928917
985078,DOMINO'S PIZZA #6633,(002) Restaurant - Single Service,"6557 FONDREN, HOUSTON, TX 77036",4.3894928917
993815,DOMINO'S PIZZA #6655,(002) Restaurant - Single Service,"12837 WESTHEIMER, HOUSTON, TX 77077",4.3894928917
213653,DOMINO'S PIZZA #6689,(002) Restaurant - Single Service,"10598 FUQUA, HOUSTON, TX 77089",4.3894928917
910248,DON TEO'S,(001) Restaurant - Full Service,"2026 W 34TH ST N, HOUSTON, TX 77018",4.3894928917
413316,EDIBLE ARRANGEMENTS,(002) Restaurant - Single Service,"13914 GALVESTON RD STE 200, HOUSTON, TX 77598",4.3894928917
417459,EXPRESS SMOOTHIE,(002) Restaurant - Single Service,"239 SHARPSTOWN CENTER STE M-172, HOUSTON, TX 77036",4.3894928917
986203,FAMILY BINGO CENTER,(002) Restaurant - Single Service,"641 W CROSSTIMBERS, HOUSTON, TX 77018",4.3894928917
420898,FIVE GUYS BURGERS AND FRIES #419,(002) Restaurant - Single Service,"1645 S VOSS RD, HOUSTON, TX 77057",4.3894928917
942295,FRANCO'S DRIVE IN GROCERY,(002) Restaurant - Single Service,"627 LATHROP, HOUSTON, TX 77020",4.3894928917
228288,FRANK'S GRILL - TELEPHONE,(001) Restaurant - Full Service,"4702 TELEPHONE RD, HOUSTON, TX 77087",4.3894928917
417557,FUEL KITCHEN AND HEALTH BAR,(002) Restaurant - Single Service,"1005 WAUGH DR STE C, HOUSTON, TX 77019",4.3894928917
417283,GE OIL & GAS,(001) Restaurant - Full Service,"12221 N HOUSTON ROSSLYN RD STE B-2, HOUSTON, TX 77086",4.3894928917
227411,GEORGES PASTARIA,(001) Restaurant - Full Service,"1722 S DAIRY ASHFORD, HOUSTON, TX 77077",4.3894928917
941214,GODIVA CHOCOLATIER,(002) Restaurant - Single Service,"1202 WILLOWBROOK MALL, HOUSTON, TX 77070",4.3894928917
420166,GUSTO GOURMET,(001) Restaurant - Full Service,"3306 S SHEPHERD, HOUSTON, TX 77098",4.3894928917
423363,HAMPTON INN,(002) Restaurant - Single Service,"12909 NORTHWEST FWY, HOUSTON, TX 77040",4.3894928917
203981,HARD ROCK CAFE BAYOU PLACE,(001) Restaurant - Full Service,"502 TEXAS AVE, HOUSTON, TX 77002",4.3894928917
208437,HOLIDAY INN EXPRESS,(002) Restaurant - Single Service,"1810 BELL, HOUSTON, TX 77003",4.3894928917
941134,HOLLISTER SHELL,(002) Restaurant - Single Service,"13300 NORTHWEST FWY, HOUSTON, TX 77040",4.3894928917
984409,IHOP,(001) Restaurant - Full Service,"6508 WASHINGTON, HOUSTON, TX 77007",4.3894928917
400778,IHOP #1429,(001) Restaurant - Full Service,"13388 NORTHWEST FWY, Houston, TX 77040",4.3894928917
409421,JAMES CONEY ISLAND,(001) Restaurant - Full Service,"4320 W SAM HOUSTON PKWY N, HOUSTON, TX 77043",4.3894928917
422522,JIMMY JOHN'S,(002) Restaurant - Single Service,"5201 W 34TH ST, HOUSTON, TX 77092",4.3894928917
972982,KENTUCKY FRIED CHICKEN # Y343310,(002) Restaurant - Single Service,"7750 W TIDWELL, HOUSTON, TX 77040",4.3894928917
404696,KEY CLUB,(001) Restaurant - Full Service,"2618 WINROCK, HOUSTON, TX 77057",4.3894928917
400199,KICK'S INDOOR SOCCER,(002) Restaurant - Single Service,"611 SHEPHERD, HOUSTON, TX 77007",4.3894928917
225974,LA QUINTA INN,(002) Restaurant - Single Service,"4424 WESTWAY PARK BLVD, HOUSTON, TX 77041",4.3894928917
224475,LIFETIME FITNESS,(002) Restaurant - Single Service,"7717 WILLOWCHASE DR, HOUSTON, TX 77070",4.3894928917
940570,LITTLE CAESAR'S #4560,(002) Restaurant - Single Service,"120 S WAYSIDE, HOUSTON, TX 77011",4.3894928917
405370,LITTLE CAESAR'S PIZZA # 4564,(002) Restaurant - Single Service,"2603 FULTON STE A, HOUSTON, TX 77009",4.3894928917
407868,LONG JOHN SILVER'S,(002) Restaurant - Single Service,"2009 MANGUM, HOUSTON, TX 77092",4.3894928917
422440,LU GIA,(002) Restaurant - Single Service,"12345 BELLAIRE STE B6, HOUSTON, TX 77072",4.3894928917
410753,MARBLE SLAB CREAMERY,(002) Restaurant - Single Service,"13706 NORTHWEST FWY, HOUSTON, TX 77040",4.3894928917
419245,MASTER WOK,(002) Restaurant - Single Service,"303 MEMORIAL CITY MALL STE 395 E, HOUSTON, TX 77024",4.3894928917
979912,MURPHY'S DELI,(002) Restaurant - Single Service,"16536 PARK ROW, HOUSTON, TX 77084",4.3894928917
419182,PAPA JOHN'S,(002) Restaurant - Single Service,"3602 OLD SPANISH TRL STE B, HOUSTON, TX 77021",4.3894928917
417951,PAPA JOHN'S PIZZA,(002) Restaurant - Single Service,"8420 S SAM HOUSTON PKWY W STE 250, HOUSTON, TX 77085",4.3894928917
422265,PARK SHOPS GREAT AMERICAN COOKIE/PRETZELMAKER,(002) Restaurant - Single Service,"1200 MCKINNEY STE 369, HOUSTON, TX 77010",4.3894928917
422958,PHO LONG,(001) Restaurant - Full Service,"2021 MANGUM RD, HOUSTON, TX 77092",4.3894928917
416327,PIZZA HUT # 27143,(002) Restaurant - Single Service,"4724 RICHMOND AVE, HOUSTON, TX 77027",4.3894928917
416323,PIZZA HUT # 27154,(002) Restaurant - Single Service,"10555 WESTHEIMER RD STE A, HOUSTON, TX 77042",4.3894928917
416421,PIZZA HUT #27175,(002) Restaurant - Single Service,"720 KINGWOOD DR, HUMBLE, TX 77339-4486",4.3894928917
200058,PIZZA HUT #312016,(001) Restaurant - Full Service,"7815 BELLFORT, HOUSTON, TX 77061",4.3894928917
221166,POP CORNER,(002) Restaurant - Single Service,"12550 BELLAIRE BLVD STE B, HOUSTON, TX 77072",4.3894928917
421074,POPEYE'S #50,(002) Restaurant - Single Service,"3432 SCOTT, HOUSTON, TX 77004",4.3894928917
408925,PORCH SWING PUB,(001) Restaurant - Full Service,"69 HEIGHTS BLVD, HOUSTON, TX 77007",4.3894928917
421206,QUALITY INN SUITES BROOKHOLLOW,(002) Restaurant - Single Service,"12439 NORTHWEST FWY, HOUSTON, TX 77092",4.3894928917
919997,QUICK WAY GROCERY,(002) Restaurant - Single Service,"1621 WITTE, HOUSTON, TX 77080",4.3894928917
405246,QUIZNOS #9075,(002) Restaurant - Single Service,"2420 GESSNER RD STE A, HOUSTON, TX 77080-5008",4.3894928917
991101,REFRESQUERIA AZTECA CHILL,(002) Restaurant - Single Service,"74 ALDINE BENDER STE A, HOUSTON, TX 77060",4.3894928917
402241,RIVERSIDE ICE CREAM,(002) Restaurant - Single Service,"6116 WINDSWEPT LN STE 940, Houston, TX 77057-7012",4.3894928917
414276,SAIGON COFFEE CAFE,(002) Restaurant - Single Service,"2806 SAN JACINTO, HOUSTON, TX 77002",4.3894928917
221029,SAM'S CAFE,(001) Restaurant - Full Service,"920 STUDEMONT STE 438, HOUSTON, TX 77007",4.3894928917
917149,SOKOL OF HOUSTON,(002) Restaurant - Single Service,"1314 W PATTON, HOUSTON, TX 77009",4.3894928917
217918,SONIC DRIVE-IN #4785,(002) Restaurant - Single Service,"18214 GULF FWY, FRIENDSWOOD, TX 77546",4.3894928917
420071,SPEEDY BURGER,(002) Restaurant - Single Service,"6303 IRVINGTON BLVD, HOUSTON, TX 77022-5619",4.3894928917
212533,STARBUCKS #6808,(002) Restaurant - Single Service,"745 MEMORIAL CITY MALL, HOUSTON, TX 77024",4.3894928917
420015,STONE'S GYM,(002) Restaurant - Single Service,"16223 MOONROCK, HOUSTON, TX 77062",4.3894928917
421793,SUB ROC,(002) Restaurant - Single Service,"3355 W ALABAMA STE 120, HOUSTON, TX 77027",4.3894928917
412014,SUBWAY,(002) Restaurant - Single Service,"500 BAYBROOK MALL STE 8, HOUSTON, TX 77546",4.3894928917
419992,SUBWAY,(002) Restaurant - Single Service,"5002 S LAKE HOUSTON PKWY STE 2, HOUSTON, TX 77013",4.3894928917
405068,SUBWAY # 4043,(002) Restaurant - Single Service,"3329 TELEPHONE RD STE F, HOUSTON, TX 77023",4.3894928917
415168,SUBWAY # 48750,(002) Restaurant - Single Service,"12605 S GESSNER DR STE A, HOUSTON, TX 77071",4.3894928917
218347,SUBWAY #26711,(002) Restaurant - Single Service,"515 WESTHEIMER STE F, HOUSTON, TX 77006",4.3894928917
221058,SUBWAY #30774,(002) Restaurant - Single Service,"2121 N MAIN, HOUSTON, TX 77009",4.3894928917
202338,SUBWAY #4279,(002) Restaurant - Single Service,"1200 MCKINNEY STE 343, HOUSTON, TX 77002",4.3894928917
415305,SUBWAY #49264,(002) Restaurant - Single Service,"2811 AIRLINE STE 4, HOUSTON, TX 77009",4.3894928917
229237,SUBWAY SANDWICHES & SALADS,(002) Restaurant - Single Service,"1235 CLEAR LAKE CITY BLVD STE B, Houston, TX 77062",4.3894928917
415469,SUBWAY SANDWICHES #49788,(002) Restaurant - Single Service,"14095 NORTHWEST FWY STE C, HOUSTON, TX 77040",4.3894928917
225646,SUN COAST FOOD MARKET,(002) Restaurant - Single Service,"5415 W AIRPORT BLVD, HOUSTON, TX 77035",4.3894928917
985085,SUNRISE GROCERY #9,(002) Restaurant - Single Service,"10150 WESTVIEW, HOUSTON, TX 77043",4.3894928917
408125,TACO BELL # 24139,(002) Restaurant - Single Service,"3034 ELLA BLVD, HOUSTON, TX 77018",4.3894928917
919633,TARGET STORE #T75,(002) Restaurant - Single Service,"10801 WESTHEIMER, HOUSTON, TX 77042",4.3894928917
220940,THE ABSINTHE BISTRO,(001) Restaurant - Full Service,"609 RICHMOND, HOUSTON, TX 77006",4.3894928917
207615,THE GROVE,(002) Restaurant - Single Service,"3100 N TERMINAL WAY STE B, HOUSTON, TX 77032",4.3894928917
911167,THIRSTY'S,(002) Restaurant - Single Service,"1183 BAYBROOK MALL, FRIENDSWOOD, TX 77546",4.3894928917
221648,THIRSTY'S,(002) Restaurant - Single Service,"676 MEMORIAL CITY MALL, HOUSTON, TX 77024",4.3894928917
410365,TOWN PLACE SUITES,(002) Restaurant - Single Service,"1050 BAY AREA BLVD, HOUSTON, TX 77058",4.3894928917
940842,TROPIK SUN FRUITS & NUTS,(002) Restaurant - Single Service,"340 GREENSPOINT MALL STE 21, HOUSTON, TX 77060",4.3894928917
419072,UNITED CLUB - C,(002) Restaurant - Single Service,"3500 TERMINAL WAY C, HOUSTON, TX 77032",4.3894928917
414066,WATSON'S GRILL,(002) Restaurant - Single Service,"14610 GRISBY, HOUSTON, TX 77079",4.3894928917
941979,WHATABURGER #605,(002) Restaurant - Single Service,"13270 NORTHWEST FWY, HOUSTON, TX 77040",4.3894928917
221089,Z'S FOOD MART,(002) Restaurant - Single Service,"3719 LOCKWOOD DR, HOUSTON, TX 77026",4.3894928917
951371,ZIP 'N FOOD STORE,(002) Restaurant - Single Service,"85 E EDGEBROOK, HOUSTON, TX 77034",4.3894928917
916906,ARUM'S DELI,(002) Restaurant - Single Service,"5715 NORTHWEST CENTRAL DR STE 100, HOUSTON, TX 77092",4.6661161583
980323,ASHIANA INDIAN RESTAURANT & CATERING,(001) Restaurant - Full Service,"12610 BRIAR FOREST DR, HOUSTON, TX 77077",4.6661161583
919483,CAFE LILI,(001) Restaurant - Full Service,"5757 WESTHEIMER, HOUSTON, TX 77057",4.6661161583
200129,CHARIVARI REST,(001) Restaurant - Full Service,"2521 BAGBY, HOUSTON, TX 77006",4.6661161583
979806,CHIRPS CHICKEN-N-RICE,(002) Restaurant - Single Service,"4401 LYONS AVE, HOUSTON, TX 77020",4.6661161583
214873,COMFORT SUITES,(001) Restaurant - Full Service,"1055 MCNEE RD, HOUSTON, TX 77054",4.6661161583
915345,D & J BURGER BAR,(002) Restaurant - Single Service,"7809 LEY RD, HOUSTON, TX 77028",4.6661161583
918704,DAIRY QUEEN,(002) Restaurant - Single Service,"10404 TELEPHONE RD, HOUSTON, TX 77075",4.6661161583
220986,EUREST DINING SERVICES (inside Halliburton Company,(001) Restaurant - Full Service,"3000 N SAM HOUSTON PKWY E, HOUSTON, TX 77032",4.6661161583
410137,EXXON MOBIL GEO CAFE,(002) Restaurant - Single Service,"233 BENMAR STE 200, HOUSTON, TX 77062",4.6661161583
415510,FUDDRUCKERS,(001) Restaurant - Full Service,"403 GREENS RD, HOUSTON, TX 77060",4.6661161583
409952,H&H RANCH,(002) Restaurant - Single Service,"4000 GREENS RD, HOUSTON, TX 77032",4.6661161583
419317,HOUSTON PROCESSING CENTER,(001) Restaurant - Full Service,"15850 EXPORT PLAZA, HOUSTON, TX 77032",4.6661161583
404804,IMPERIO BALLROOM,(002) Restaurant - Single Service,"57 COOPER, HOUSTON, TX 77076",4.6661161583
418896,JERSEY MIKE'S SUBS,(002) Restaurant - Single Service,"1635 ELDRIDGE PKWY STE 500, HOUSTON, TX 77077",4.6661161583
413670,LISA'S DELI,(002) Restaurant - Single Service,"15915 KATY FWY STE 120, HOUSTON, TX 77094",4.6661161583
